file_name,description,documentation,chapter
m08034a,"U.S. Average Hours of Work Per Week, Class I Railroad Employees, All Wage-Earners 07/1921-06/1943","VAR 0692      08034 HOURWRK 3R 921-943               MD= 1E-37
REF 0692         LOC  789 WIDTH  9             DK  13 COL 35-43
EXP DEC=  1

AVERAGE HOURS OF WORK PER WEEK, CLASS I RAILROAD EMPLOYEES,
ALL WAGE-EARNERS
-----------------------------------------------------------

NBER SERIES:  08034
AREA COVERED:  U.S.
UNITS:  HOURS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  07/1921-06/1943
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY THE NATIONAL INDUSTRIAL CONFERENCE
BOARD FROM DATA IN ICC""WAGE STATISTICS.""

NOTES:  SERIES 08034 IS PRESENTED HERE AS TWO
VARIABLES--(1)--ORIGINAL DATA, 1921-1943 (2)--ORIGINAL DATA,
1939-1956.
THIS SERIES CAN BE EXTENDED THROUGH 1950, WHEN THE NICB
DISCONTINUED ITS COMPILATION (SEE THE MANAGEMENT RECORD OF
APRIL 1951, P.  151).  THE BLS SERIES BEGINNING IN 1939 IS
BELIEVED TO BE ROUGHLY COMPARABLE IN INDUSTRY COVERAGE.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08034b,"U.S. Average Hours of Work Per Week, Class I Railroad Employees, All Wage-Earners, BLS 01/1939-09/1956","VAR 0694      08034 HOURWRK 3R 939-956               MD= 1E-37
REF 0694         LOC  807 WIDTH  9             DK  13 COL 53-61
EXP DEC=  1

AVERAGE HOURS OF WORK PER WEEK, CLASS I RAILROAD EMPLOYEES,
ALL WAGE-EARNERS, BLS
-----------------------------------------------------------

NBER SERIES:  08034
AREA COVERED:  U.S.
UNITS:  HOURS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1939-09/1956
SEASONAL ADJUSTMENT:  NONE
SOURCE:  BUREAU OF LABOR STATISTICS:  FOR 1939-1952,
""EMPLOYMENT, HOURS, AND EARNINGS,"" TRANSPORT AND PUBLIC
UTILITIES DIVISION, TRANSPORTATION SUDDIVISION, INTERSTATE
RAILROAD GROUP, CLASS I RAILROADS, FEBRUARY 1953 AND MAY
1955 ISSUES NUMBERED LS53-2514; FOR 1953-1956, JUNE 1956
RELEASE, MONTHLY LABOR REVIEW, AND""EMPLOYMENT AND
EARNINGS.""

NOTES:  SERIES 08034 IS PRESENTED HERE AS TWO
VARIABLES--(1)--ORIGINAL DATA, 1921-1943 (2)--ORIGINAL DATA,
1939-1956.
THIS SERIES IS ROUGHLY COMPARABLE TO THE NICB SERIES IN
INDUSTRY COVERAGE.
""ALL WAGE-EARNERS"" INCLUDE ""NON-SUPERVISORY EMPLOYEES.""

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.

",08
m08035,"U.S. Average Hours of Work Per Week, Class I Railroad Employees, Skilled and Semi-Skilled Shop Workers. THIRD, 1924 - FOURTH, 1933 07/1921-06/1943","VAR 0695      08034 HOURWRK 3R 921-942               MD= 1E-37
REF 0695         LOC  816 WIDTH  9             DK  13 COL 62-70
EXP DEC=  1

AVERAGE HOURS OF WORK PER WEEK, CLASS I RAILROAD EMPLOYEES,
SKILLED AND SEMI-SKILLED SHOP WORKERS.
-----------------------------------------------------------

NBER SERIES:  08035
AREA COVERED:  U.S.
UNITS:  HOURS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  THIRD, 1924 - FOURTH, 1933
MONTHLY COVERAGE:  07/1921-06/1943
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY THE NATIONAL INDUSTRIAL CONFERENCE
BOARD FROM DATA IN ICC""WAGE STATISTICS.""

NOTES:  DATA FROM JULY 1930-1932 WERE COMPUTED BY NBER FROM
THE SOURCE.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08036,"U.S. Average Hours of Work Per Week, Class I Railroad Employees, Train and Engine Service. 07/1921-06/1943","VAR 0697      08036 HOURWRK 3R 921-943               MD= 1E-37
REF 0697         LOC  834 WIDTH  9             DK  14 COL 17-25
EXP DEC=  1

AVERAGE HOURS OF WORK PER WEEK, CLASS I RAILROAD EMPLOYEES,
TRAIN AND ENGINE SERVICE.
-----------------------------------------------------------

NBER SERIES:  08036
AREA COVERED:  U.S.
UNITS:  HOURS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  07/1921-06/1943
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY THE NATIONAL INDUSTRIAL CONFERENCE
BOARD FROM DATA IN ICC""WAGE STATISTICS.""

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08037,"U.S. Average Hours of Work Per Week, Class I Railroad Employees, Unskilled Labor FIRST, 1924 - FOURTH, 1932 07/1921-06/1943","VAR 0699      08037 HOURWRK 3R 921-943               MD= 1E-37
REF 0699         LOC  852 WIDTH  9             DK  14 COL 35-43
EXP DEC=  1

AVERAGE HOURS OF WORK PER WEEK, CLASS I RAILROAD EMPLOYEES,
UNSKILLED LABOR
-----------------------------------------------------------

NBER SERIES:  08037
AREA COVERED:  U.S.
UNITS:  HOURS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  FIRST, 1924 - FOURTH, 1932
MONTHLY COVERAGE:  07/1921-06/1943
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY THE NATIONAL INDUSTRIAL CONFERENCE
BOARD FROM DATA IN ICC""WAGE STATISTICS.""

NOTES:  DATA FOR JULY 1930-1932 WERE COMPUTED BY NBER, AND
THE MONTHLY FIGURES FOR JULY 1924-1930 WERE CHECKED AGAINST
NICB QUARTERLY FIGURES.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.

",08
m08038,"U.K. Iron Mining, Average Number of Days Per Week Worked For Each Month 01/1895-08/1939","VAR 0624      08038 IRO MIN 3R 895-939               MD= 1E-37
REF 0624         LOC  177 WIDTH  9             DK   3 COL 53-61
EXP DEC=  2

IRON MINING, AVERAGE NUMBER OF DAYS PER WEEK WORKED FOR EACH
MONTH
------------------------------------------------------------

NBER SERIES:  08038
AREA COVERED:  UNITED KINGDOM
UNITS:  DAYS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1895-08/1939
SEASONAL ADJUSTMENT:  NONE
SOURCE:  MINISTRY OF LABOUR (LABOUR DEPARTMENT,BOARD OF
TRADE UNTIL 1925), ABSTRACT OF LABOUR STATISTICS, 1897-1898,
P. 80; AND FOLLOWING ABSTRACTS; DATA FOR 1934 ONLY IS FROM
MINISTRY OF LABOUR GAZETTE.

NOTES:  DATA FROM 1895-1909 REFER TO THE AVERAGE NUMBER OF
DAYS WORKED PER WEEK DURING THE MONTH, BASED ON 4 WEEKS.
DATA BEGINNING IN 1910 REFER TO THE AVERAGE NUMBER OF DAYS
WORKED PER WEEK FOR ONE FORTNIGHT PER MONTH -- SOMETIMES THE
FIRST TWO WEEKS OF THE MONTH, SOMETIMES THE LAST TWO WEEKS.
DATA INCLUDE IRON ORE AND IRONSTONE MINES AND
OPENWORKS.
DATA FOR MAY-NOVEMBER, 1898 ARE AFFECTED BY EMPLOYMENT
IN SCOTLAND. THE DROP IN MARCH, 1912 IS THE RESULT OF A
GENERAL COAL MINING STOPPAGE.
BEGINNING IN 1920 IT IS ASSUMED THAT DATA REFER ONLY TO
MINES IN GREAT BRITAIN. A GENERAL COAL MINING STOPPAGE
OCCURED IN OCTOBER, 1920.
EMPLOYMENT IS LOW IN MAY-DECEMBER, 1926 PRIMARILY AS
THE RESULT OF THE DECREASED DEMAND FOR IRON ORE AT IRON ORE
AND STEEL WORKS DUE TO A SHORTAGE OF FUEL. MOST OF THE MINES
WERE CLOSED DOWN DURING MAY AND BY THE END OF THE MONTH THE
INDUSTRY WAS ALMOST AT A TOTAL STANDSTILL. COAL MINING
DISPUTES AFFECTED MINING DURING SUBSEQUENT MONTHS.

CHECKED MANUALLY; CORRECTED 2/23/94.

",08
m08039,U.S. Estimated Per Capita Money Earnings of Wage Earners in Manufacturing Industries 01/1915-12/1928,"VAR 0294      08039 PER CAPI R 915-928               MD= 1E-37
REF 0294         LOC 2607 WIDTH  9             DK  42 COL 26-34


ESTIMATED PER CAPITA MONEY EARNINGS OF WAGE EARNERS IN
MANUFACTURING INDUSTRIES
------------------------------------------------------

NBER SERIES:  08039
AREA COVERED:  U.S.
UNITS:  1914=100
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1915-12/1928
SEASONAL ADJUSTMENT:  NONE
SOURCE:  PAUL F. BRISSENDER, CENSUS MONOGRAPH NO. 10, PP.
64-65.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08040,U.S. Average Absolute Annual Earnings of Employees Or Wage Earners in All Manufacturing Industries 01/1915-12/1928,"VAR 0290      08040 AVE ABSO R 915-928               MD= 1E-37
REF 0290         LOC 2571 WIDTH  9             DK  41 COL 53-61


AVERAGE ABSOLUTE ANNUAL EARNINGS OF EMPLOYEES OR WAGE
EARNERS IN ALL MANUFACTURING INDUSTRIES
-----------------------------------------------------

NBER SERIES:  08040
AREA COVERED:  U.S.
UNITS:  DOLLARS PER YEAR
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1915-12/1928
SEASONAL ADJUSTMENT:  NONE
SOURCE:  P.H. DOUGLAS, REAL WAGES IN THE UNITED STATES,
1890-1926, PP. 239-240; THE MOVEMENT OF MONEY AND REAL
EARNINGS IN THE UNITED STATES, 1926-1928, P. 10, (UNIVERSITY
OF CHICAGO STUDIES IN BUSINESS ADMINISTRATION.)

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.

",08
m08041,U.S. Average Weekly Earnings in Twelve Manufacturing Industries 01/1917-02/1934,"VAR 0299      08041 AVE INDU R 917-934               MD= 1E-37
REF 0299         LOC 2652 WIDTH  9             DK  42 COL 71-79
EXP DEC=  2

AVERAGE WEEKLY EARNINGS IN TWELVE MANUFACTURING INDUSTRIES
----------------------------------------------------------

NBER SERIES:  08041
AREA COVERED:  U.S.
UNITS:  DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1917-02/1934
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY NBER FROM DATA IN THE MONTHLY LABOR
REVIEW.

NOTES:  THE TWELVE INDUSTRIES ARE: AUTOMOBILES; BOOTS AND
SHOES; CAR BUILDING AND REPAIRING FOR STEAM RAILROAD; CIGARS
AND CIGARETTES; MEN'S CLOTHING; COTTON GOODS; HOISERY AND
UNDERWEAR; IRON AND STEEL; LEATHER; PAPER AND PULP; SILK
GOODS; WOOLENS.
THE FIGURES FOR THE AMOUNT OF PAYROLL AND THE NUMBER ON
THE PAYROLL OF EACH INDUSTRY WERE TAKEN FROM MONTHLY LABOR
REVIEW. THE TOTAL PAYROLL FOR ALL TWELVE INDUSTRIES WAS THEN
DIVIDED BY THE TOTAL NUMBER ON THE PAYROLL TO GET THE
AVERAGE WEEKLY EARNINGS PER MONTH. THE AVERAGE WEEK WAS
TAKEN TO BE THE WEEK INCLUDING THE 15TH OF THE MONTH. AS
SOME FIGURES WERE ORIGINALLY GIVEN FOR TWO WEEKS OR HALF A
MONTH, SUCH AS PAYROLL DATA, THEY HAVE BEEN ADJUSTED BY
MULTIPLYING BY 1/2 OR 7/15 OR 7/15.5.
DATA FOR MARCH-JULY 1922 ARE FOR ELEVEN INDUSTRIES;
WOOLEN REPORTS ARE NOT INCLUDED.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08042,"U.S. Average Weekly Earnings of First Class Railroad Employees, All Wage Earners 07/1921-06/1943, 01/1947-09/1956","VAR 0378      08042 ALL WAGE R 921-956               MD= 1E-37
REF 0378         LOC  636 WIDTH  9             DK  11 COL 26-34
EXP DEC=  2

AVERAGE WEEKLY EARNINGS OF FIRST CLASS RAILROAD EMPLOYEES,
ALL WAGE EARNERS
----------------------------------------------------------

NBER SERIES:   08042
AREA COVERED:  U.S.
UNITS:  DOLLARS AND CENTS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  07/1921-06/1943, 01/1947-09/1956
SEASONAL ADJUSTMENT:  NONE
SOURCE:  INTERSTATE COMMERCE COMMISSION, WAGE STATISTICS,
CLASS I RAILROADS IN THE UNITED STATES.

NOTES:  DATA WERE COMPUTED BY THE NATIONAL INDUSTRIAL
CONFERENCE BOARD FROM THE SOURCE BY DIVIDING TOTAL
COMPENSATION PER MONTH BY THE NUMBER OF EMPLOYEES AT THE
MIDDLE OF THE MONTH MULTIPLIED BY THE NUMBER OF WEEKS IN THE
MONTH.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.

",08
m08043,"U.S. Average Weekly Earnings, Skilled and Semi-Skilled Shop Employees of First Class Railroads FIRST AND SECOND, 1921; THIRD, 1924 - FOURTH, 1934 07/1921-06/1943","VAR 0379      08043 SKI SHOP R 921-943               MD= 1E-37
REF 0379         LOC  645 WIDTH  9             DK  11 COL 35-43
EXP DEC=  2

AVERAGE WEEKLY EARNINGS, SKILLED AND SEMI-SKILLED SHOP
EMPLOYEES OF FIRST CLASS RAILROADS
------------------------------------------------------

NBER SERIES:  08043
AREA COVERED:  U.S.
UNITS:  DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  FIRST AND SECOND, 1921; THIRD, 1924 -
FOURTH, 1934
MONTHLY COVERAGE:  07/1921-06/1943
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY NATIONAL INDUSTRIAL CONFERENCE BOARD
FROM DATA IN""WAGE STATISTICS"", INTERSTATE COMMERCE
COMMISSION.

NOTES:  FOR METHOD OF COMPUTATION SEE DESCRIPTION OF THE
SERIES. DATA FOR JULY 1930-1932 WERE COMPUTED BY THE SAME
METHOD BY NBER.
IN FEBRUARY 1932 THERE WAS A 10% PAY CUT. FOR OTHER PAY
CUTS BEFORE AND AFTER SEE THE SOURCE, PP. 5-26.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08044,"U.S. Average Weekly Earnings, First Class Railroad Employees, Train and Engine Service 07/1921-06/1943","VAR 0381      08044 FIRST CL R 921-943               MD= 1E-37
REF 0381         LOC  663 WIDTH  9             DK  11 COL 53-61
EXP DEC=  2

AVERAGE WEEKLY EARNINGS, FIRST CLASS RAILROAD EMPLOYEES,
TRAIN AND ENGINE SERVICE
--------------------------------------------------------

NBER SERIES:  08044
AREA COVERED:  U.S.
UNITS:  DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  07/1921-06/1943
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY THE NATIONAL INDUSTRIAL CONFERENCE
BOARD FROM DATA IN""WAGE STATISTICS"", INTERSTATE COMMERCE
COMMISSION.

NOTES:  FOR METHOD OF COMPUTATION AND TYPES OF WAGE EARNERS
INCLUDED SEE THE DESCRIPTION OF SERIES IN THE SOURCE.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08045,"U.S. Average Weekly Earnings, First Class Railroad Employees, Unskilled Labor FIRST, 1921 - FOURTH, 1922; FIRST, 1924 - FOURTH, 1932 07/1921-06/1943","VAR 0383      08045 RR EMPLY R 921-943               MD= 1E-37
REF 0383         LOC  681 WIDTH  9             DK  11 COL 71-79
EXP DEC=  2

AVERAGE WEEKLY EARNINGS, FIRST CLASS RAILROAD EMPLOYEES,
UNSKILLED LABOR
--------------------------------------------------------

NBER SERIES:  08045
AREA COVERED:  U.S.
UNITS:  DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  FIRST, 1921 - FOURTH, 1922; FIRST, 1924
- FOURTH, 1932
MONTHLY COVERAGE:  07/1921-06/1943
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY THE NATIONAL INDUSTRIAL CONFERENCE
BOARD FROM DATA IN""WAGE STATISTICS"", INTERSTATE COMMERCE
COMMISSION.

NOTES:  FOR METHOD OF COMPUTATION SEE DESCRIPTION OF SERIES.
JULY 1930-1932 DATA WERE COMPUTED BY NBER BY THE SAME
METHOD.
A 10% PAY CUT OCCURED FEBRUARY 1, 1932. FOR CUTS BEFORE
AND AFTER SEE STATISTICS OF RAILWAYS, ICC, 1932, P. 5-26.

CHECKED MANUALLY; CORRECTED 2/21/94.


",08
m08046,"New York State Average Weekly Earnings, Representative Factories 06/1914-12/1941","VAR 0301      08046 AVE FACT R 914-941               MD= 1E-37
REF 0301         LOC 2670 WIDTH  9             DK  43 COL 26-34
EXP DEC=  2

AVERAGE WEEKLY EARNINGS, REPRESENTATIVE FACTORIES
-------------------------------------------------

NBER SERIES:  08046
AREA COVERED:  NEW YORK STATE
UNITS:  DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  06/1914-12/1941
SEASONAL ADJUSTMENT:  NONE
SOURCE:  N.Y. STATE DEPARTMENT OF LABOR, THE INDUSTRIAL
BULLETIN, JANUARY 1935, P. 11; JANUARY 1942.

NOTES:  THE AVERAGE WEEKLY EARNINGS ARE OBTAINED BY DIVIDING
THE TOTAL WEEKLY PAYROLL BY THE TOTAL NUMBER OF EMPLOYEES ON
THE PAYROLL FOR THE GIVEN WEEK. REPORTS COVER THE WEEK
INCLUDING THE 15TH OF THE MONTH.
DATA COVER EMPLOYEES IN BOTH OFFICE AND SHOP.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08047,"U.S. Average Monthly Wages, Professional Clerical and General Employees of First Class Steam Railroads 07/1921-02/1944","VAR 0372      08047 PROF GEN R 921-944               MD= 1E-37
REF 0372         LOC  582 WIDTH  9             DK  10 COL 35-43


AVERAGE MONTHLY WAGES, PROFESSIONAL CLERICAL AND GENERAL
EMPLOYEES OF FIRST CLASS STEAM RAILROADS
--------------------------------------------------------

NBER SERIES:  08047
AREA COVERED:  U.S.
UNITS:  DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  07/1921-02/1944
SEASONAL ADJUSTMENT:  NONE
SOURCE:  INTERSTATE COMMERCE COMMISSION, BUREAU OF
STATISTICS, WAGE STATISTICS OF CLASS I STEAM RAILROADS IN
THE UNITED STATES, JULY 1921 AND SUCCESSIVE ISSUES, P.4 OF
EACH.

NOTES:  DATA WERE COMPUTED FROM WAGE STATISTICS BY NBER, BY
DIVIDING TOTAL COMPENSATION FOR A MONTH (ON AN HOURLY BASIS)
BY THE NUMBER OF EMPLOYEES AT THE MIDDLE OF THE MONTH.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08048a,Great Britain Index of Wages 01/1919-12/1928,"VAR 0275      08048 IND WAGE R 919-928               MD= 1E-37
REF 0275         LOC 2436 WIDTH  9             DK  39 COL 44-52
EXP DEC=  1

INDEX OF WAGES
--------------

NBER SERIES:  08048
AREA COVERED:  GREAT BRITAIN
UNITS:  JULY 1914=100
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1919-12/1928
SEASONAL ADJUSTMENT:  NONE
SOURCE:  LONDON AND CAMBRIDGE ECONOMIC SERVICE, BULLETIN OF
JANUARY 1923 AND FOLLOWING ISSUES; ALSO SEE REVIEW OF
ECONOMIC STATISTICS, 1922.

NOTES:  FOR A DESCRIPTION OF THE INDEX SEE SPECIAL
MEMORANDUM NO. 28.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.

",08
m08048b,"Great Britain New Index of Average Weekly Wages, Seasonally Adjusted 01/1925-08/1939","VAR 0276      08048 IND WAGE R 925-939               MD= 1E-37
REF 0276         LOC 2445 WIDTH  9             DK  39 COL 53-61
EXP DEC=  2

NEW INDEX OF AVERAGE WEEKLY WAGES, SEASONALLY ADJUSTED
------------------------------------------------------

NBER SERIES:  08048
AREA COVERED:  GREAT BRITAIN
UNITS:  DECEMBER 1924=100
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1925-08/1939
SEASONAL ADJUSTMENT:  SEASONALLY ADJUSTED BY NBER
SOURCE:  LONDON AND CAMBRIDGE ECONOMIC SERVICE, BULLETIN OF
JULY 1929, P. 203, AND FOLLOWING ISSUES. DATA FOR 1936-1939
ARE ALL IN BULLETIN OF AUGUST 23, 1939, P. 379.

NOTES:  FOR A DESCRIPTION OF THE INDEX SEE SPECIAL
MEMORANDUM NO. 28.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08055,"U.S. Straight Time Hourly Earnings, Professional, Clerical, and General Railroad Employees 07/1921-02/1944","VAR 0376      08055 STR TIME R 921-944               MD= 1E-37
REF 0376         LOC  618 WIDTH  9             DK  10 COL 71-79
EXP DEC=  3

STRAIGHT TIME HOURLY EARNINGS, PROFESSIONAL, CLERICAL, AND
GENERAL RAILROAD EMPLOYEES
----------------------------------------------------------

NBER SERIES:  08055
AREA COVERED:  U.S.
UNITS:  DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  07/1921-02/1944
SEASONAL ADJUSTMENT:  NONE
SOURCE:  INTERSTATE COMMERCE COMMISSION, WAGE STATISTICS OF
CLASS I STEAM RAILWAYS IN THE UNITED STATES, MONTHLY ISSUES.

NOTES:  JULY 1921-APRIL 1923 FIGURES WERE COMPUTED FROM DATA
ON STRAIGHT TIME, NUMBER OF HOURS PAID FOR, AND AMOUNTS PAID
SINCE FIGURES WITH ONLY TWO DIGITS WERE AVAILABLE IN THE
SOURCE.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08061b,U.S. Index of Composite Wages 01/1910-12/1920,"VAR 0259      08061 COMP WAG R 910-920               MD= 1E-37
REF 0259         LOC 2292 WIDTH  9             DK  37 COL 26-34


INDEX OF COMPOSITE WAGES
------------------------

NBER SERIES:  08061
AREA COVERED:  U.S.
UNITS:  1913=100
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1910-12/1920
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD FILES, ALSO PUBLISHED IN
MONTHLY REVIEWS OF THE NEW YORK FEDERAL RESERVE BANK.

NOTES:  SERIES 08061 IS PRESENTED HERE AS FOUR
VARIABLES--(1)--ORIGINAL DATA, 1820-1909  (2)--ORIGINAL
DATA, 1910-1920  (3)--ORIGINAL DATA, 1919-1946
(4)--ORIGINAL DATA, 1938-1949.
THIS INDEX IS BASED ON WEEKLY EARNINGS.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08061c,U.S. Index of Composite Wages 01/1919-07/1946,"VAR 0260      08061 COMP WAG R 919-946               MD= 1E-37
REF 0260         LOC 2301 WIDTH  9             DK  37 COL 35-43
EXP DEC=  1

INDEX OF COMPOSITE WAGES
------------------------

NBER SERIES:  08061
AREA COVERED:  U.S.
UNITS:  1926=100
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1919-07/1946
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, MONTHLY REVIEWS OF CREDIT
AND BUSINESS CONDITIONS OF THE NEW YORK FEDERAL RESERVE
BANK.

NOTES:  SERIES 08061 IS PRESENTED HERE AS FOUR
VARIABLES--(1)--ORIGINAL DATA, 1820-1909  (2)--ORIGINAL
DATA, 1910-1920  (3)--ORIGINAL DATA, 1919-1946
(4)--ORIGINAL DATA, 1938-1949.
THIS INDEX WAS REVISED IN 1939 AND IS BASED ON AVERAGE
HOURLY EARNINGS. WAGES INCLUDED: MANUFACTURING, RAILWAYS,
CLERICAL, TEACHERS, BUILDING, FARMS, ROAD CONSTRUCTION,
RETAIL TRADE, BITUMINOUS COAL MINING, TELEPHONE AND TELE-
GRAPH, POWER AND LIGHT, HOTELS, LAUNDERIES.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08061d,U.S. Index of Composite Wages 01/1938-10/1949,"VAR 0261      08061 COMP WAG R 938-949               MD= 1E-37
REF 0261         LOC 2310 WIDTH  9             DK  37 COL 44-52


INDEX OF COMPOSITE WAGES
------------------------

NBER SERIES:  08061
AREA COVERED:  U.S.
UNITS:  1939=100
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1938-10/1949
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, MONTHLY REVIEW OF CREDIT AND
BUSINESS CONDI- TIONS OF THE FEDERAL RESERVE BANK OF NEW
YORK, AND NEW YORK FEDERAL RESERVE BANK MONTHLY RELEASES.

NOTES:  SERIES 08061 IS PRESENTED HERE AS FOUR
VARIABLES--(1)--ORIGINAL DATA, 1820-1909  (2)--ORIGINAL
DATA, 1910-1920  (3)--ORIGINAL DATA 1919-1946  (4)--ORIGINAL
DATA, 1938-1949.
THIS INDEX IS BASED ON AVERAGE HOURLY EARNINGS.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",08
m08062,"U.S. Average Hourly Wages, Common Labor On Federal-Aid Road Building Projects 01/1922-05/1944","VAR 0286      08062 FEDL AID R 922-944               MD= 1E-37
REF 0286         LOC 2535 WIDTH  9             DK  41 COL 17-25


AVERAGE HOURLY WAGES, COMMON LABOR ON FEDERAL-AID ROAD
BUILDING PROJECTS
------------------------------------------------------

NBER SERIES:  08062
AREA COVERED:  U.S.
UNITS:  CENTS PER HOUR
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1922-05/1944
SEASONAL ADJUSTMENT:  NONE
SOURCE:  1922-1937 DATA WAS FURNISHED BY SURVEY OF CURRENT
BUSINESS; 1938-1944 DATA ARE FROM SURVEY OF CURRENT
BUSINESS, 1942 SUPPLEMENT AND FOLLOWING MONTHLY ISSUES.

NOTES:  THE TYPES OF PROJECTS REFERRED TO ARE:  JANUARY
1922-AUGUST 1933, FEDERAL-AID PROJECTS; SEPTEMBER-DECEMBER
1933, AVERAGE OF FEDERAL AID AND PUBLIC WORKS PROJECTS;
JANUARY 1934-DECEMBER 1935, PUBLIC WORKS PROJECTS;
JNUARY-DECEMBER 1936, AVERAGE OF FEDERAL-AID WORKS PROGRAM
AND PUBLIC WORKS PROJECTS; JANUARY-DECEMBER 1937, AVERAGE OF
FEDERAL-AID AND WORKS PROGRAM; 1938-1944, FEDERAL-AID
PROJECTS.

CHECKED MANUALLY; CORRECTED 2/20/94.


",08
